baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes,gene_id
0.0,-0.0,,,0.0,,A1BG,A1BG
13.6596921862409,0.9671673962651502,0.4904952002366726,-1.9718182681471192,0.04863035614197981,0.155562736521299,NAT1,NAT1
14.420378536444822,0.11144951464814476,0.4420754338258979,-0.2521051977116575,0.8009597525062193,0.9013308747300562,AAMP,AAMP
11.489856468155065,-0.6884618206437687,0.47714532256491504,1.4428765998226973,0.14905523604240511,0.3334147326859014,AARS1,AARS1
6.729403088407022,0.14605688855282772,0.6902118503714463,-0.21161167904350722,0.8324099971115233,0.9185990525220907,ABAT,ABAT
5.54467173487107,-3.157523257939438,0.9412058456175706,3.354763756134169,0.0007943278892553817,0.006814009409995749,ABCA1,ABCA1
1.072865352651332,-0.9231291059925821,1.540450649100074,0.5992591236414299,0.5490001016757244,,ABCA2,ABCA2
0.184809854812414,-1.077149609157519,3.513394723144945,0.30658371576118554,0.7591602500526784,,ABCA3,ABCA3
0.4392725399075088,-1.1138134864049611,2.4863989107433637,0.4479625057718361,0.6541802564831918,,ABCB7,ABCB7
55.97795145926193,-0.5718665381192866,0.2850335511772921,2.0063130665048727,0.04482285680100543,0.14699155396927363,ABCF1,ABCF1
76.49390872317682,-0.3308765874568201,0.2034416883576394,1.6263952099884125,0.1038656091668953,0.2621482505466474,ABL1,ABL1
0.0,-0.0,,,0.0,,AOC1,AOC1
71.91785016736085,-1.0437412568069897,0.22064381128567884,4.7304352237444105,2.2403900639977568e-06,4.8861388387273106e-05,ABL2,ABL2
0.0,-0.0,,,0.0,,ABO,ABO
139.99446401140656,-0.04095995392227601,0.20183733128026674,0.20293547116613403,0.8391854691020924,0.9218464239685631,ABR,ABR
19.717493584264627,0.17884641459511613,0.381031931019342,-0.46937382417442985,0.6388024550995435,0.8084098615432848,ACAA1,ACAA1
106.08102327219333,0.44665370721869724,0.22259939043718477,-2.0065360751503865,0.04479908382641098,0.14696041074221627,ACACA,ACACA
3.120518319889185,2.0685985768174824,0.9797857065165929,-2.1112765404303744,0.03474854925329383,0.12224933903397356,ACACB,ACACB
3.0971226440774093,-0.1311646238467883,0.984790925309259,0.13319032545471313,0.8940428618477085,0.9489870903365013,ACADM,ACADM
4.072100750433936,1.0759598466874496,0.8630223391075387,-1.246734641654945,0.21249481233806006,0.41775609908882505,ACADS,ACADS
65.28941342114783,2.0653013062447516,0.2657835654029407,-7.770613292487274,7.810701683027513e-15,8.64552291667583e-13,ACADSB,ACADSB
7.634443415211842,0.21099724706826944,0.6260864299656933,-0.3370097752794788,0.7361095311238277,0.8666946715530918,ACADVL,ACADVL
5.303894364297372,-1.024520645957152,0.7177791145700383,1.4273480868426454,0.15347958639562884,0.3399676259751312,ACAT1,ACAT1
7.353837860007981,0.8376527195070751,0.6676987164752829,-1.2545369623128273,0.20964689965725467,0.4139852647365777,ACAT2,ACAT2
1.7434802086598102,-0.6272963495501955,1.289248073583031,0.48655985019767106,0.6265702820403194,0.8000390081025859,ASIC1,ASIC1
59.1684889952575,-0.08741973035764011,0.22478006343761428,0.38891229507061104,0.6973410266385638,0.8456852694943702,ACLY,ACLY
2.660327416565659,0.82720798295712,1.120645509642299,-0.7381531232130294,0.4604214050786728,0.6722805594155826,ACO1,ACO1
12.467269021994733,-0.9533121718582321,0.5871803783758519,1.6235422826885075,0.10447353224599808,0.2630106483101747,ACO2,ACO2
51.60755421622455,1.0179319213697857,0.29133571090947247,-3.494016981962402,0.00047581075106200535,0.004501834440654672,ACOX1,ACOX1
66.6780366738612,-0.6457669986597748,0.2933938519689254,2.2010243034273627,0.027734303367817716,0.1035910445821174,ACP1,ACP1
6.720165182455156,-0.4260815646074677,0.6820908083604915,0.6246698524374185,0.5321877635382399,0.7309196231939529,ACP2,ACP2
1.3671433656400165,1.3635516488781598,1.3977166898924818,-0.9755565335511948,0.3292842733764499,,ACP3,ACP3
0.0,-0.0,,,0.0,,ACRV1,ACRV1
1142.682767047413,0.551146323444016,0.14744006441571042,-3.7381041959534635,0.00018541310719667365,0.0020589455506823716,ACTB,ACTB
2662.295823336006,0.8383384942834238,0.13563892867988744,-6.180662899969754,6.383299021815493e-10,3.369727186183009e-08,ACTG1,ACTG1
74.19238920608296,0.6176498370300847,0.23795031313672346,-2.5957092843798457,0.009439589598693749,0.04691991083001132,ACTN4,ACTN4
9.345730100602974,-0.20597659631496232,0.6326666436543027,0.32556892066449866,0.7447505297968283,0.8704262070991833,ACTL6A,ACTL6A
5.33093065198242,0.055816602313479596,0.7303419998929132,-0.07642529434383308,0.9390807464751423,0.9732572898428542,ACTN1,ACTN1
2.0775307328759114,0.5473025320324284,1.072914052963752,-0.5101084569827317,0.6099754806961263,0.788731013476438,ACVR1,ACVR1
23.953096683228463,-1.6634035642710316,0.3855466674953954,4.314402650856521,1.6003503365003748e-05,0.0002736352516317801,ACVR1B,ACVR1B
4.095932231477051,0.2329953332347237,0.7760571790029365,-0.3002295958837359,0.7640020315097954,0.880681404329632,ACVR2A,ACVR2A
13.244872875548966,-0.9549949542065702,0.4829280382225717,1.977509853686384,0.04798402781167987,0.15445515393790885,ACVR2B,ACVR2B
0.5659309221601614,-1.4089014642466313,2.563978035553682,0.5494982580622553,0.582663559679244,,ACVRL1,ACVRL1
0.0,-0.0,,,0.0,,ACY1,ACY1
8.653144802510928,-0.7611353627097975,0.5559126347942653,1.369163633043674,0.17094813104603998,0.3635826572289123,ACYP1,ACYP1
2.061844885700102,0.3176294834148264,1.2453928578769007,-0.2550436044384495,0.7986894210720467,0.9001214036036401,ACYP2,ACYP2
3.7086882365683027,-2.003408200979674,0.9404621238648767,2.130238050147694,0.03315196515246949,0.11788128817945454,ADA,ADA
5.434464219188149,-0.4203419150553604,0.7374644880243024,0.5699825847634692,0.5686895100115299,0.7571758792948312,ADAM8,ADAM8
57.98243758728358,-0.31796447309001824,0.27738555226454836,1.1462906791438399,0.2516748983042774,0.46529120027734044,ADAM10,ADAM10
127.14553711170905,-0.8275489958068273,0.20771198469599925,3.9841177051868337,6.773129718116457e-05,0.0008870559455253284,ADAR,ADAR
11.396127256037676,0.1656759703916404,0.5096263382532374,-0.3250930298451621,0.7451106640811733,0.8705643851738087,ADARB1,ADARB1
0.0,-0.0,,,0.0,,ADCY1,ADCY1
9.137201741131484,-1.1140122595474562,0.6560738720467876,1.6979982087566063,0.08950809991122866,0.23745466446413835,ADCY3,ADCY3
0.0,-0.0,,,0.0,,ADCY5,ADCY5
0.0,-0.0,,,0.0,,ADCY6,ADCY6
45.27681543124113,-1.9613603516695073,0.31555189042911874,6.215650773006795,5.111236781945092e-10,2.7547157818504072e-08,ADCY7,ADCY7
45.201738025394235,-0.5932905535750737,0.2954189489930632,2.008302296102898,0.044611178052279,0.14662435085254152,ADCY9,ADCY9
0.0,-0.0,,,0.0,,ADCYAP1R1,ADCYAP1R1
29.000171534157232,-0.9919835385965058,0.32873823672944336,3.017548394934428,0.0025482834842842717,0.017142716382228713,ADD1,ADD1
20.718686047737137,-0.839066320774038,0.3664506177710458,2.2897118467904374,0.02203802620702973,0.08779390161577555,ADD2,ADD2
4.530794780355167,0.4634508455766717,0.7990377912166506,-0.5800111717757439,0.5619070840241014,0.7513016655337187,ADD3,ADD3
13.340204801964283,-1.4630315093081845,0.5257542444579628,2.7827288599762556,0.0053903833122676765,0.030861293557554764,PLIN2,PLIN2
10.576191410027594,-0.4054148300683665,0.5370255877271681,0.7549264678135494,0.4502931037169527,0.6626615024535112,ADH5,ADH5
14.355242252086606,0.883817791532137,0.4283156354510268,-2.0634730987615133,0.03906770111779262,0.13290248357784443,ADK,ADK
1.220999052608659,0.456411136307247,1.4165672076712346,-0.3221951869530878,0.7473048304973385,,ADM,ADM
0.18616589994626798,0.4389233108556956,3.533811540930397,-0.1242067681798713,0.9011515635061851,,ADORA1,ADORA1
0.07717374784989343,-0.2824106973005966,3.533811540930397,0.07991673976655878,0.9363034760044742,,ADORA2A,ADORA2A
10.594427213175884,-3.1111844127059256,0.6879924301395919,4.522120122854657,6.122329681665249e-06,0.0001178480381775553,ADORA2B,ADORA2B
0.1727557836837239,-1.010034238983543,3.517769713007982,0.2871234678178751,0.7740177836430205,,ADORA3,ADORA3
0.0,-0.0,,,0.0,,ADPRH,ADPRH
15.978616128293439,-0.46670502806553704,0.4641743298906143,1.0054520425020468,0.31467923100217615,0.5347157484213274,PARP1,PARP1
2.4584455303073067,0.2326206798505113,1.0583173428814734,-0.21980238858899975,0.8260250593004723,0.915166495228129,PARP4,PARP4
0.0,-0.0,,,0.0,,ADRA1D,ADRA1D
0.23054570734703023,-1.0222805418613643,3.408478719449272,0.29992281777441765,0.7642360290244451,,ADRA2A,ADRA2A
0.9974624956454825,3.822580674709478,1.8571167360361476,-2.058341622007263,0.039557351386650494,,ADRA2B,ADRA2B
0.2725171125546954,1.9867755051605862,3.517610688548818,-0.5648082408972398,0.5722042011634216,,ADRA2C,ADRA2C
0.8981623823765958,-2.336202808892618,1.738404873600571,1.3438772775952315,0.17898807487008145,,ADRB1,ADRB1
13.227554972293841,0.870157155099096,0.4472802829723255,-1.945440450262224,0.05172199031697234,0.1617333439620028,ADRB2,ADRB2
29.804194786341522,-1.277126008248315,0.3309548770444795,3.8589127909321377,0.0001138925675026488,0.0013601045126128382,GRK2,GRK2
30.449089635891312,-0.6704737038001731,0.33983441079100973,1.9729423581312926,0.04850212994938378,0.15530093981915447,GRK3,GRK3
3.8243378881696026,-2.008754467004797,0.9554913786608146,2.1023261034758907,0.035524719473324154,0.12403297757985829,ADSL,ADSL
13.950059592600445,-0.7086435020428928,0.4909137691951291,1.4435193032062221,0.14887423879575443,0.3331546552529339,ADSS2,ADSS2
2.0666377348420077,-0.41857716090439273,1.2170292585272984,0.34393352334922844,0.7308962800843577,0.8641683363350421,AP2A1,AP2A1
8.527285012037597,-0.17767437356251178,0.615192636187908,0.2888109562940898,0.7727260473257062,0.8856064491162942,AP2A2,AP2A2
15.276997663717408,0.25881225964082616,0.44438295244576964,-0.5824081644365292,0.5602917834662526,0.7497208137936004,AP1B1,AP1B1
81.68626325424285,-0.018158637740509995,0.20173592437698204,0.09001191927808118,0.9282777430652313,0.9679249752268196,AP2B1,AP2B1
185.64322229679775,-0.11717713441543837,0.20494913449595306,0.5717376397008017,0.5674997304033991,0.7563379323258143,AP1G1,AP1G1
0.0,-0.0,,,0.0,,AEBP1,AEBP1
2.6530894036925075,0.1396283986496102,1.18222941841933,-0.11810600926873976,0.9059836620728514,0.9558488902374954,TLE5,TLE5
50.33683706183632,-0.015810223693522682,0.24915702500212597,0.06345485820994924,0.9494043046908937,0.9779958147052843,AFG3L1P,AFG3L1P
7.587768222230141,-0.28935000427404006,0.6975298734686032,0.4148209492952478,0.6782729824032399,0.8337881634653632,AGA,AGA
2.840131359091588,-1.286443426808233,1.178261821717051,1.0918145721920545,0.27491461263097255,0.49122913077993946,AGER,AGER
2.5882855958907234,-0.9129136061435633,1.0258826581810583,0.8898811173611271,0.37352972405534834,0.5935651403868102,AGL,AGL
2.2162563998990654,1.3799404146980623,1.1489003940527824,-1.2010966501893858,0.22971371230134574,0.43849390947514694,JAG1,JAG1
0.5030361714948581,-2.419153234688536,2.2992433315007927,1.0521518977765063,0.29272986467022466,,AGT,AGT
65.49643599459722,-0.10254061164237523,0.2327158056736059,0.44062590138889374,0.659483848314907,0.820191704065924,AHCY,AHCY
46.71432861092659,-0.9631683050842788,0.2551338523283158,3.77514899059666,0.00015991205579749877,0.0018209454672339072,AHR,AHR
2.494209448368925,-4.7065708513600555,1.3442425845900041,3.501280873939555,0.0004630275693046108,0.004417428914199873,AIF1,AIF1
6.627169141615895,-1.1268961688711658,0.6751183045854107,1.6691832545751983,0.0950810676934402,0.24685107461192268,CRYBG1,CRYBG1
0.0,-0.0,,,0.0,,AK1,AK1
201.4830319319718,-0.7287976633146764,0.1759258526484,4.1426410748807285,3.433290440338531e-05,0.0005114658725447878,AK2,AK2
0.0,-0.0,,,0.0,,AK4,AK4
23.03195643898688,0.49278840163949905,0.36269484192238927,-1.358685993513378,0.17424611234001594,0.36899576480479923,AKT1,AKT1
22.73257052866926,-0.6308639903637671,0.4342318122659391,1.4528276661070685,0.14627160841010284,0.32904718902395075,AKT2,AKT2
28.07878548341981,0.7057478901642421,0.3251165802643811,-2.170753302062712,0.02994982563151598,0.1094439137560616,ALAD,ALAD
12.895049543462175,1.6251832354234466,0.5383445270192817,-3.0188534550946367,0.002537332326006639,0.01709378204444525,ALAS1,ALAS1
8.21689053311158,-0.35815378113544954,0.5567240547157041,0.6433237042691533,0.520014078277663,0.7206549436982045,ALCAM,ALCAM
14.028558177677812,0.970729091731419,0.47997785328615583,-2.022445588031505,0.04313033945752338,0.14330228672312614,ABCD1,ABCD1
0.9428302123931609,2.893572557980103,1.9637270252704557,-1.4735105850985493,0.14061341176886968,,ALDH2,ALDH2
47.65163379078736,-1.262452809672362,0.2737132721871152,4.612318575510386,3.9820206202935215e-06,8.100972384446939e-05,ALDH1B1,ALDH1B1
0.5830520137520692,-1.5154129950954547,2.2891429033365847,0.6620001717178229,0.5079711116397483,,ALDH1A3,ALDH1A3
4.10893669165967,0.07431484916135735,0.8527371948185809,-0.08714859585451502,0.9305533983855557,0.9690943677383743,ALDH3B1,ALDH3B1
55.52154253539605,0.5269580001835912,0.2398688880170791,-2.1968584777283446,0.02803055511291564,0.10431906519607867,ALDH9A1,ALDH9A1
3.6550244989150444,0.9180750593794895,0.9340991489584293,-0.9828454082237336,0.3256835295098397,0.5462058196337944,ALDH3A2,ALDH3A2
1.4231700868313975,-0.9551297755004237,1.4994880665109098,0.6369705747127894,0.5241440105574002,0.724817093589183,ABCD2,ABCD2
102.60587742247138,0.39788059113344665,0.2021650749445155,-1.968097562067264,0.049056813316751116,0.1563442308141405,ALDOA,ALDOA
0.0,-0.0,,,0.0,,ALDOB,ALDOB
8.927364749454906,2.8644680474279607,0.6800706886627733,-4.212015155454472,2.5310255809715522e-05,0.0003953693065748446,ALDOC,ALDOC
2.712592290267186,-1.3992995758045725,1.1584453349679678,1.2079116153057534,0.22708126126978825,0.4355458363166015,AKR1B1,AKR1B1
0.0,-0.0,,,0.0,,ALOX12,ALOX12
2.7346953498655275,-4.082277719461182,1.4124087779432222,2.890294780952775,0.0038488073347537756,0.023555067005918768,ALOX5AP,ALOX5AP
0.07717374784989343,-0.2824106973005966,3.533811540930397,0.07991673976655878,0.9363034760044742,,ALOX15,ALOX15
0.0,-0.0,,,0.0,,ALX3,ALX3
341.7875245517907,0.21173544840275155,0.2149649049945502,-0.9849768193934701,0.32463545740828087,0.5448878849764949,AMD1,AMD1
21.46762947308365,0.5060158392895668,0.34926339743713514,-1.4488086727743807,0.1473910211037242,0.3307702575194543,AMFR,AMFR
0.12039909159929481,1.1602618230986765,3.533811540930397,-0.3283315506953146,0.7426609912079056,,AMH,AMH
13.478752911018306,-2.0405014422995205,0.544039495336218,3.750649465326933,0.00017637713036610593,0.0019778062962839808,AMPD2,AMPD2
1.429724924664354,0.08015145699834862,1.2793919852167963,-0.06264808434356946,0.9500467388209415,0.9779958147052843,AMPD3,AMPD3
0.0,-0.0,,,0.0,,AMPH,AMPH
0.15434749569978687,-0.9065904109827827,3.524130051899333,0.25725225733204,0.7969840455134466,,BIN1,BIN1
0.8158604536937787,-2.065377869923034,1.8328006753934238,1.1268971567132828,0.25978596565381507,,AMT,AMT
0.0,-0.0,,,0.0,,AMY2B,AMY2B
0.5949415687783111,2.137939744820247,2.273408433240283,-0.9404116363609363,0.3470064557074877,,ANG,ANG
0.092404927406207,-0.28241069730059637,3.533811540930397,0.0799167397665587,0.9363034760044743,,ANGPT1,ANGPT1
0.0,-0.0,,,0.0,,ANGPT2,ANGPT2
7.57437470844039,-0.7720096345352683,0.6121006911229487,1.2612461409232418,0.20722017931493583,0.41108585967777017,ANK2,ANK2
0.08035085627751691,-0.2824106973005966,3.533811540930397,0.07991673976655878,0.9363034760044742,,ANPEP,ANPEP
0.0,-0.0,,,0.0,,SLC25A4,SLC25A4
57.01975608078636,-0.14392006180528716,0.26009981115852954,0.553326283338086,0.5800400065565142,0.765405951479651,SLC25A5,SLC25A5
120.91234702058783,-0.9214418371426197,0.174006846216913,5.295434387644559,1.187338213869329e-07,3.692585973888481e-06,SLC25A6,SLC25A6
15.84808285377218,-0.9554782102184137,0.4608581382680819,2.0732588423177862,0.038148196837161016,0.13081197143295653,ANXA1,ANXA1
19.384716353714346,0.7485375549074271,0.3934504414355859,-1.9024951457068695,0.05710645287320845,0.17269501347732308,ANXA2,ANXA2
1.0792129761395766,0.6119870244292274,1.892219954331457,-0.323422772827406,0.7463750852804372,,303,303
1.1611930936125159,-1.2057365053949556,1.5086414240984463,0.7992200705449245,0.42416281607322387,,ANXA4,ANXA4
14.35126597537243,0.7546931899047961,0.4251874210647949,-1.774965938584969,0.07590351145982224,0.21210368803133306,ANXA5,ANXA5
0.5625748862838271,0.8516001671268784,2.178390315687352,-0.3909309369373372,0.6958482856611545,,ANXA6,ANXA6
5.166732516927647,-0.3016881836730449,0.8487666435702904,0.3554430254280612,0.7222577207942992,0.8587143995705576,ANXA7,ANXA7
9.344355303220132,-1.0655908652751551,0.5412158491395078,1.9688833336447258,0.04896648982887738,0.156201129934448,ANXA11,ANXA11
0.0,-0.0,,,0.0,,AOAH,AOAH
0.7057359376644247,1.5398253831041304,2.3811326054795616,-0.6466777110861529,0.5178405514529618,,AOC2,AOC2
