baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes,gene_id
0.0,-0.0,,,0.0,,A1BG,A1BG
15.678514465969457,1.2545653932083898,0.47083719787825357,-2.6645417967439102,0.007709328543855713,0.040801968139049204,NAT1,NAT1
16.239622087271428,0.3963874921537128,0.42266447946344243,-0.9378301499499382,0.3483317041556721,0.5773187188179824,AAMP,AAMP
12.681073759554463,-0.38617602253326966,0.463751623378513,0.8327216619101162,0.40500172469269424,0.6315842681391599,AARS1,AARS1
7.568368588915966,0.4487215756037515,0.6782255359040291,-0.661611148282165,0.5082204609749139,0.7151908988757024,ABAT,ABAT
5.772137358977701,-2.8552024578523025,0.9333394989749615,3.059125281837985,0.0022198429743147422,0.015213757375230329,ABCA1,ABCA1
1.1036080787135436,-0.6894520895172775,1.50713384618968,0.4574590977837457,0.6473410950720593,,ABCA2,ABCA2
0.184809854812414,-0.7790391667619856,3.5133946187816907,0.22173403539626477,0.8245209331406747,,ABCA3,ABCA3
0.46401785149438174,-0.8167513700432113,2.4578658286117507,0.33230103959927215,0.7396619549734044,,ABCB7,ABCB7
61.39134915283994,-0.2693082553260202,0.27959537484037206,0.9632071184288187,0.33544359352109265,0.5667906857551898,ABCF1,ABCF1
84.39428770185171,-0.04121286023862898,0.18565065539724881,0.22199146106133122,0.8243205305885508,0.91874560960481,ABL1,ABL1
0.0,-0.0,,,0.0,,AOC1,AOC1
76.978074337092,-0.7629469207403743,0.19273138228660716,3.9586024428850433,7.53896043008861e-05,0.0009249828208263665,ABL2,ABL2
0.0,-0.0,,,0.0,,ABO,ABO
155.4036577170243,0.24872528396662172,0.17477271190054813,-1.423135690130821,0.15469682391809148,0.3546757356840951,ABR,ABR
22.40637850873656,0.4758788563479533,0.36886268439221664,-1.2901246899834002,0.19700736865865906,0.4118954199224928,ACAA1,ACAA1
119.3239029510625,0.7280397184068529,0.18802292201730128,-3.872079587933757,0.00010791070173258365,0.0012411539258494035,ACACA,ACACA
3.7016355753410983,2.3648431139392114,0.936849868213819,-2.524249822917709,0.011594549917414931,0.056113914833036814,ACACB,ACACB
3.5762128330151746,0.20871337140627585,0.9669019588922022,-0.2158578431730583,0.8290985586549626,0.9214792229317841,ACADM,ACADM
4.950794395740143,1.438905377718441,0.8482475957764687,-1.6963270923288574,0.08982395247571089,0.25044630736320905,ACADS,ACADS
76.26141775982647,2.339992436456601,0.2246259714807663,-10.417283544868114,2.0677472991018377e-25,2.915806944788263e-23,ACADSB,ACADSB
8.702197657357999,0.5279511648564763,0.6156628262214606,-0.8575329585784777,0.3911504080516754,0.6189486093977788,ACADVL,ACADVL
5.640567081116647,-0.7666738641706451,0.6937788433841297,1.1050695354602433,0.26912945993575044,0.49962464573103965,ACAT1,ACAT1
8.802723410663301,1.1894129450154176,0.66640722415808,-1.7848140024563635,0.07429149133361707,0.22080766411644312,ACAT2,ACAT2
1.8267122651334373,-0.40378422458054714,1.2661749920365983,0.31890080527579706,0.7498017336578436,0.8765000052548083,ASIC1,ASIC1
65.71803706715683,0.20108019520336137,0.20265867224426634,-0.9922111547291576,0.32109453220371487,0.5524564791083136,ACLY,ACLY
3.3180921101739553,1.2324477046788511,1.1023938158915356,-1.1179740732508894,0.2635780666614046,0.4935915259618881,ACO1,ACO1
13.084493767172379,-0.7106582607059722,0.566708958581637,1.2540092228021462,0.20983865321029782,0.4285871222513503,ACO2,ACO2
58.62396484428013,1.2826167674967772,0.24884992345521573,-5.1541778662737,2.5474606276146635e-07,5.866568165696946e-06,ACOX1,ACOX1
71.38582810294547,-0.3912231407295152,0.24446656905623876,1.6003134589724437,0.10952906257353065,0.28515229391298036,ACP1,ACP1
7.137714602300163,-0.18356460416965595,0.6538789160695127,0.28073179859211356,0.778916117366595,0.8926382969276017,ACP2,ACP2
1.5524586385756627,1.638776778950113,1.3427608478088595,-1.2204532040268359,0.22229311894361092,0.4450185465588352,ACP3,ACP3
0.0,-0.0,,,0.0,,ACRV1,ACRV1
1289.782547755505,0.8339815652233524,0.0881579322188189,-9.460085374431277,3.0769187941030004e-21,3.3340844280522403e-19,ACTB,ACTB
3046.043160505127,1.130034803288355,0.095740869384841,-11.803055586909862,3.763912327603451e-32,8.422981195728244e-30,ACTG1,ACTG1
84.49885385981172,0.9035063759971226,0.21558128615626126,-4.191024147347502,2.7769809983643696e-05,0.0003857792496243296,ACTN4,ACTN4
10.204353564246603,0.0655992484434753,0.6189632007818543,-0.1059824693303454,0.9155962612896023,0.9629555807920818,ACTL6A,ACTL6A
6.156445333137986,0.38625731142383796,0.7170488923097864,-0.5386763937109094,0.5901101650061038,0.774799701741091,ACTN1,ACTN1
2.370180020082281,0.8261799475064395,1.0249530024086229,-0.8060661762685022,0.42020469299041885,0.6429364484990174,ACVR1,ACVR1
24.97462655465145,-1.402870393754088,0.3596305859513554,3.900865078099459,9.584956222794138e-05,0.0011199493684159235,ACVR1B,ACVR1B
4.51342466839465,0.49474933517486447,0.7405380469114884,-0.6680944176174092,0.5040733250026772,0.7128631415822996,ACVR2A,ACVR2A
14.324954678825465,-0.6648643134695494,0.46871370170547894,1.4184870445441422,0.15604861845904225,0.3565736911026373,ACVR2B,ACVR2B
0.5906762337470344,-1.116367378309954,2.6161579511601283,0.4267201748330615,0.6695831541406918,,ACVRL1,ACVRL1
0.0,-0.0,,,0.0,,ACY1,ACY1
9.360987323134875,-0.4750248439519875,0.5351887828853874,0.8875837071751853,0.37476472092234464,0.6033512726266212,ACYP1,ACYP1
2.17881837547361,0.5095800683454015,1.222884426385119,-0.41670337551990466,0.6768953850585219,0.8333884814965224,ACYP2,ACYP2
3.863743891427247,-1.7314296105386258,0.9250604865637184,1.8716934034987176,0.061249032684982,0.19281270411596474,ADA,ADA
5.966573959451827,-0.15108593703851875,0.7156257661819581,0.21112422746402762,0.8327903355155828,0.9227926494938008,ADAM8,ADAM8
63.01073808518842,-0.047407840319338174,0.23444310948415678,0.20221468834656411,0.8397488906866248,0.9268119524743343,ADAM10,ADAM10
136.54676671490253,-0.5572402526609741,0.1617788357357085,3.4444570584703356,0.0005722075200264262,0.005135400358458615,ADAR,ADAR
12.969429831346126,0.4705112741061176,0.49881521329184114,-0.9432576665035198,0.3455491235938076,0.5750971155020125,ADARB1,ADARB1
0.0,-0.0,,,0.0,,ADCY1,ADCY1
9.613777163796628,-0.864525819588705,0.6416017224659998,1.3474493432871333,0.177835557854865,0.38779139829807985,ADCY3,ADCY3
0.0,-0.0,,,0.0,,ADCY5,ADCY5
0.0,-0.0,,,0.0,,ADCY6,ADCY6
47.41753163694495,-1.6823119329687428,0.29469797700357026,5.708596815200946,1.1391137548959502e-08,3.4522940679825745e-07,ADCY7,ADCY7
48.679504085279184,-0.31895836952962286,0.2589203124521972,1.2318785131564758,0.21799446892983876,0.4392317602591036,ADCY9,ADCY9
0.0,-0.0,,,0.0,,ADCYAP1R1,ADCYAP1R1
31.021926501177166,-0.7163453350293681,0.30477128198050596,2.350435810009119,0.018751441617036797,0.08080777143922575,ADD1,ADD1
22.32268506915835,-0.5584755980245562,0.34458698371465274,1.6207100802362904,0.10507983075742716,0.2765650916802819,ADD2,ADD2
4.942346785724836,0.7148392771337051,0.765205034697517,-0.9341800494246338,0.35021102510353924,0.5794073115422426,ADD3,ADD3
13.917464433616152,-1.215169361235995,0.5002421702264032,2.4291621809613235,0.015133760962725005,0.06845460727211747,PLIN2,PLIN2
11.349161443803409,-0.14490983310520908,0.5085412272364003,0.28495198686781464,0.7756809264613731,0.8912402844596407,ADH5,ADH5
16.52155364892079,1.1689243357386507,0.40317989926846354,-2.899262433121212,0.003740416778984933,0.023223070158546983,ADK,ADK
1.3145131053953092,0.6809104816691863,1.369196866269425,-0.4973064856074536,0.6189729388998483,,ADM,ADM
0.2109112115331409,0.7370335269227348,3.533811540930397,-0.20856616669735747,0.834786924749612,,ADORA1,ADORA1
0.07717374784989343,0.0156995187664426,3.533811540930397,-0.0044426587509273805,0.9964552828341984,,ADORA2A,ADORA2A
10.75189520441013,-2.846328396713625,0.681417603721112,4.177069070670148,2.9528937940342333e-05,0.00040669582535727693,ADORA2B,ADORA2B
0.1727557836837239,-0.7119238088605927,3.517769603356151,0.202379316764059,0.8396201966823392,,ADORA3,ADORA3
0.0,-0.0,,,0.0,,ADPRH,ADPRH
17.54576187630182,-0.18240738700261405,0.45007048599590216,0.4052862666588514,0.6852671001232649,0.8387799677370855,PARP1,PARP1
2.5989817199445304,0.43313330461782934,1.0256764528824924,-0.4222903854335161,0.672813075060682,0.8304481768195036,PARP4,PARP4
0.0,-0.0,,,0.0,,ADRA1D,ADRA1D
0.23054570734703023,-0.7245310552192146,3.4681050730591028,0.20891265978286214,0.8345164211421616,,ADRA2A,ADRA2A
1.1930597648941519,4.092336802004395,1.780976680342302,-2.297804820901895,0.021572900270552014,,ADRA2B,ADRA2B
0.3425717283544878,2.347656531181641,3.4292573004058995,-0.6845962042287593,0.49359876295014365,,ADRA2C,ADRA2C
0.9229076939634687,-2.039062792387962,1.7085950903003806,1.1934148728178091,0.23270693305489454,,ADRB1,ADRB1
14.968608368129097,1.150128676407842,0.41498424215738006,-2.7714996367781675,0.00557987345624795,0.03192841431829705,ADRB2,ADRB2
31.67731763803595,-1.0002368853368069,0.31000658234172623,3.2265020883789703,0.001253133174886181,0.009626681270356976,GRK2,GRK2
32.719207784803125,-0.3989895230030223,0.3093439148411663,1.2897926995198365,0.19712264338194496,0.4119327021871176,GRK3,GRK3
